,token_id,type,height,segments,spectrum,color_spread,steps_between,color_direction
552,552,Normal,3,16,Normal,46,200,Reverse
553,553,Normal,3,18,Normal,43,200,Reverse
554,554,Slinky,3,15,Normal,19,50,Reverse
555,555,Normal,4,15,Normal,30,200,Forward
556,556,Normal,3,13,Normal,34,200,Forward
557,557,Normal,3,16,Normal,26,200,Reverse
558,558,Normal,3,14,Normal,24,200,Reverse
559,559,Normal,3,18,Normal,28,200,Forward
560,560,Normal,3,13,Normal,33,200,Forward
561,561,Slinky,3,18,Normal,42,50,Forward
562,562,Slinky,3,12,Normal,41,50,Reverse
563,563,Ribbed,3,13,Normal,19,200,Forward
564,564,Normal,3,13,Normal,11,200,Forward
565,565,Pipe,3,13,Normal,35,50,Forward
566,566,Normal,3,14,Normal,23,200,Reverse
567,567,Slinky,3,17,Normal,47,50,Reverse
568,568,Normal,3,14,Normal,43,200,Forward
569,569,Normal,3,16,Normal,48,200,Forward
570,570,Normal,3,16,Normal,15,200,Reverse
571,571,Fuzzy,3,19,Normal,34,1000,Forward
572,572,Normal,3,17,Normal,30,200,Reverse
573,573,Normal,3,17,Normal,40,200,Forward
574,574,Normal,3,15,Normal,15,200,Reverse
575,575,Bold,3,14,Normal,22,200,Reverse
576,576,Normal,3,14,Normal,40,200,Forward
577,577,Slinky,3,18,Normal,25,50,Forward
578,578,Normal,3,13,Normal,41,200,Reverse
579,579,Normal,3,17,Normal,45,200,Forward
580,580,Slinky,3,15,Normal,11,50,Reverse
581,581,Normal,3,16,Normal,17,200,Reverse
582,582,Slinky,3,19,Normal,45,50,Reverse
583,583,Normal,3,19,Normal,25,200,Forward
584,584,Pipe,3,12,Normal,15,50,Forward
585,585,Normal,3,13,Normal,38,200,Forward
586,586,Normal,3,12,Normal,7,200,Reverse
587,587,Normal,3,15,Normal,41,200,Forward
588,588,Ribbed,3,19,Normal,28,200,Reverse
589,589,Normal,3,12,Normal,22,200,Reverse
590,590,Normal,3,14,Normal,30,200,Forward
591,591,Fuzzy,3,15,Normal,44,1000,Reverse
592,592,Slinky,3,19,Normal,25,50,Reverse
593,593,Ribbed,3,19,Normal,26,200,Forward
594,594,Slinky,3,15,Normal,13,50,Reverse
595,595,Ribbed,3,16,Normal,27,200,Reverse
596,596,Slinky,3,15,Normal,42,50,Reverse
597,597,Normal,3,16,Normal,37,200,Reverse
598,598,Slinky,3,14,Normal,32,50,Reverse
599,599,Slinky,3,17,Normal,31,50,Forward
600,600,Normal,3,16,Normal,24,200,Reverse
601,601,Normal,3,12,Normal,28,200,Forward
602,602,Ribbed,3,13,Normal,23,200,Reverse
603,603,Normal,3,13,Normal,30,200,Forward
604,604,Normal,3,13,Normal,47,200,Reverse
605,605,Bold,3,19,Normal,17,200,Reverse
606,606,Normal,3,14,Normal,23,200,Reverse
607,607,Slinky,3,12,Normal,6,50,Reverse
608,608,Fuzzy,3,14,Normal,21,1000,Forward
609,609,Normal,3,15,Normal,26,200,Forward
610,610,Normal,3,16,Normal,14,200,Reverse
611,611,Normal,3,17,Normal,30,200,Reverse
612,612,Bold,3,12,Normal,5,200,Forward
613,613,Normal,3,15,Normal,45,200,Reverse
614,614,Slinky,3,14,Normal,46,50,Reverse
615,615,Normal,3,18,Normal,8,200,Forward
616,616,Fuzzy,3,13,Normal,47,1000,Forward
617,617,Slinky,3,18,Normal,36,50,Forward
618,618,Normal,3,18,Normal,47,200,Reverse
619,619,Normal,3,16,Normal,36,200,Reverse
620,620,Pipe,3,16,Normal,11,50,Reverse
621,621,Slinky,3,13,Normal,32,50,Reverse
622,622,Pipe,3,18,Normal,49,50,Reverse
623,623,Bold,3,13,Normal,39,200,Reverse
624,624,Fuzzy,3,19,HyperRainbow,0.5,1000,Forward
625,625,Normal,3,18,Normal,35,200,Forward
626,626,Normal,3,13,Normal,31,200,Reverse
627,627,Normal,3,15,Normal,12,200,Reverse
628,628,Slinky,3,16,Normal,27,50,Reverse
629,629,Slinky,3,19,Normal,30,50,Forward
630,630,Normal,3,14,Normal,22,200,Forward
631,631,Normal,3,14,Normal,48,200,Reverse
632,632,Normal,3,18,Normal,23,200,Reverse
633,633,Slinky,3,12,Normal,14,50,Forward
634,634,Normal,3,14,Normal,47,200,Reverse
635,635,Ribbed,3,16,Normal,16,200,Reverse
636,636,Normal,3,19,Normal,9,200,Forward
637,637,Normal,3,18,Normal,48,200,Reverse
638,638,Normal,3,19,Normal,17,200,Forward
639,639,Normal,3,12,Normal,18,200,Reverse
640,640,Normal,3,19,Normal,8,200,Forward
641,641,Normal,3,15,Normal,20,200,Reverse
642,642,Normal,3,19,Normal,44,200,Reverse
643,643,Normal,3,17,Normal,20,200,Forward
644,644,Fuzzy,3,16,Normal,38,1000,Forward
645,645,Ribbed,3,18,Normal,41,200,Forward
646,646,Fuzzy,3,17,Normal,43,1000,Forward
647,647,Normal,3,15,Normal,9,200,Forward
648,648,Normal,3,18,Normal,19,200,Reverse
649,649,Normal,3,15,Normal,17,200,Forward
650,650,Ribbed,3,15,Normal,27,200,Reverse
651,651,Normal,3,17,Normal,46,200,Reverse
652,652,Bold,3,12,Normal,45,200,Reverse
653,653,Normal,3,19,Normal,32,200,Forward
654,654,Ribbed,3,13,Normal,45,200,Forward
655,655,Bold,3,16,Normal,29,200,Forward
656,656,Slinky,3,12,Normal,45,50,Forward
657,657,Normal,3,13,Normal,16,200,Forward
658,658,Slinky,3,14,Normal,34,50,Forward
659,659,Fuzzy,3,19,Normal,43,1000,Reverse
660,660,Slinky,3,14,Normal,43,50,Forward
661,661,Normal,3,15,Normal,27,200,Forward
662,662,Normal,3,16,Normal,46,200,Reverse
663,663,Fuzzy,3,15,Normal,12,1000,Reverse
664,664,Normal,3,12,Normal,15,200,Forward
665,665,Normal,3,18,Normal,32,200,Reverse
666,666,Fuzzy,3,15,Normal,38,1000,Reverse
667,667,Normal,3,15,Normal,32,200,Forward
668,668,Slinky,3,16,Normal,16,50,Forward
669,669,Slinky,3,12,Normal,44,50,Reverse
670,670,Normal,3,14,Normal,31,200,Reverse
671,671,Fuzzy,3,12,Normal,38,1000,Reverse
672,672,Normal,3,14,Normal,5,200,Reverse
673,673,Normal,3,19,Normal,20,200,Reverse
674,674,Normal,3,16,Normal,34,200,Reverse
675,675,Normal,3,18,Normal,8,200,Reverse
676,676,Normal,3,18,Normal,5,200,Reverse
677,677,Normal,3,15,Normal,36,200,Reverse
678,678,Slinky,3,13,Normal,31,50,Reverse
679,679,Slinky,3,14,Normal,16,50,Forward
680,680,Normal,3,15,Normal,11,200,Forward
681,681,Normal,3,16,Normal,7,200,Reverse
682,682,Normal,3,15,Normal,33,200,Forward
683,683,Normal,3,18,Normal,23,200,Reverse
684,684,Normal,3,12,Normal,24,200,Reverse
685,685,Ribbed,3,14,Normal,14,200,Forward
686,686,Bold,3,13,Normal,26,200,Forward
687,687,Normal,3,18,Normal,38,200,Forward
688,688,Normal,3,13,Normal,45,200,Forward
689,689,Normal,3,17,Normal,20,200,Forward
690,690,Normal,3,12,Normal,9,200,Forward
691,691,Normal,3,15,Normal,41,200,Reverse
692,692,Fuzzy,3,13,Normal,31,1000,Reverse
693,693,Normal,3,18,Normal,11,200,Forward
694,694,Normal,3,16,Normal,43,200,Forward
695,695,Fuzzy,3,15,Normal,13,1000,Reverse
696,696,Normal,3,19,Normal,48,200,Forward
697,697,Slinky,3,14,Normal,47,50,Reverse
698,698,Fuzzy,3,12,Normal,48,1000,Reverse
699,699,Normal,3,17,Normal,29,200,Reverse
700,700,Normal,3,15,Normal,27,200,Reverse
701,701,Slinky,3,18,Normal,33,50,Reverse
702,702,Normal,3,15,Normal,10,200,Reverse
703,703,Normal,3,16,Normal,22,200,Reverse
704,704,Normal,3,18,Normal,46,200,Reverse
705,705,Normal,3,13,Normal,36,200,Forward
706,706,Normal,3,14,Normal,9,200,Reverse
707,707,Normal,3,12,Normal,46,200,Reverse
708,708,Normal,3,18,Normal,45,200,Forward
709,709,Normal,3,14,Normal,5,200,Reverse
710,710,Normal,3,18,Normal,38,200,Forward
711,711,Normal,3,14,Normal,47,200,Reverse
712,712,Normal,3,12,Normal,21,200,Forward
713,713,Normal,3,13,Normal,10,200,Forward
714,714,Normal,3,12,Normal,49,200,Reverse
715,715,Fuzzy,3,16,Normal,30,1000,Forward
716,716,Normal,3,16,Normal,30,200,Forward
717,717,Slinky,3,19,Normal,35,50,Reverse
718,718,Fuzzy,3,16,Normal,49,1000,Forward
719,719,Normal,3,18,Normal,19,200,Reverse
720,720,Slinky,3,17,Normal,42,50,Reverse
721,721,Slinky,3,12,Normal,26,50,Reverse
722,722,Normal,3,12,Normal,11,200,Reverse
723,723,Ribbed,3,13,Normal,36,200,Forward
724,724,Normal,3,14,Normal,33,200,Reverse
725,725,Normal,3,16,Normal,18,200,Reverse
726,726,Normal,3,14,Normal,19,200,Reverse
727,727,Slinky,3,19,Normal,41,50,Forward
728,728,Slinky,3,18,Normal,26,50,Forward
729,729,Normal,3,15,Normal,43,200,Forward
730,730,Normal,3,18,Normal,17,200,Reverse
731,731,Fuzzy,3,19,Normal,38,1000,Reverse
732,732,Ribbed,3,16,Normal,17,200,Reverse
733,733,Normal,3,14,Normal,17,200,Forward
734,734,Normal,3,17,Normal,27,200,Reverse
735,735,Normal,3,12,Normal,30,200,Reverse
736,736,Normal,3,17,Normal,14,200,Reverse
737,737,Normal,3,16,Normal,37,200,Forward
738,738,Slinky,3,13,Normal,27,50,Forward
739,739,Fuzzy,3,13,Normal,17,1000,Reverse
740,740,Normal,3,16,Normal,26,200,Reverse
741,741,Slinky,3,13,Normal,10,50,Forward
742,742,Normal,3,17,Normal,28,200,Reverse
743,743,Normal,3,17,Normal,18,200,Forward
744,744,Pipe,3,19,Normal,24,50,Reverse
745,745,Slinky,3,13,Normal,38,50,Reverse
746,746,Slinky,3,17,Normal,29,50,Forward
747,747,Fuzzy,3,15,Normal,27,1000,Reverse
748,748,Normal,3,14,Normal,49,200,Forward
749,749,Fuzzy,3,17,Normal,10,1000,Forward
750,750,Normal,3,12,Normal,30,200,Reverse
751,751,Normal,3,14,Normal,15,200,Reverse
752,752,Normal,3,14,Normal,14,200,Reverse
753,753,Fuzzy,3,17,Normal,17,1000,Forward
754,754,Pipe,3,16,Normal,36,50,Reverse
755,755,Normal,3,17,Normal,24,200,Reverse
756,756,Normal,3,18,Normal,40,200,Reverse
757,757,Fuzzy,3,18,Normal,5,1000,Forward
758,758,Normal,3,12,Normal,27,200,Forward
759,759,Normal,3,18,Normal,40,200,Reverse
760,760,Normal,3,13,Normal,43,200,Reverse
761,761,Normal,3,19,Normal,18,200,Reverse
762,762,Normal,3,13,Normal,42,200,Forward
763,763,Normal,3,15,Normal,33,200,Reverse
764,764,Normal,3,18,Normal,48,200,Reverse
765,765,Normal,3,14,Normal,21,200,Reverse
766,766,Normal,3,16,Normal,44,200,Forward
767,767,Slinky,3,14,Normal,48,50,Forward
768,768,Slinky,3,17,Normal,30,50,Forward
769,769,Ribbed,3,12,Normal,7,200,Forward
770,770,Fuzzy,3,13,Normal,17,1000,Reverse
771,771,Normal,3,19,Normal,47,200,Forward
772,772,Bold,3,13,Normal,22,200,Forward
773,773,Normal,3,16,Normal,28,200,Forward
774,774,Normal,3,12,Normal,24,200,Forward
775,775,Fuzzy,3,19,Normal,48,1000,Reverse
776,776,Normal,3,16,Normal,32,200,Forward
777,777,Normal,3,17,Normal,13,200,Reverse
778,778,Fuzzy,3,15,Normal,43,1000,Forward
779,779,Fuzzy,3,19,Normal,7,1000,Reverse
780,780,Normal,3,18,Normal,5,200,Forward
781,781,Ribbed,3,13,Normal,35,200,Forward
782,782,Normal,3,16,Normal,21,200,Forward
783,783,Slinky,3,12,Normal,32,50,Reverse
784,784,Normal,3,18,Normal,46,200,Forward
785,785,Normal,3,15,Normal,23,200,Reverse
786,786,Normal,3,18,Normal,33,200,Reverse
787,787,Normal,3,17,Normal,42,200,Forward
788,788,Normal,3,19,Normal,48,200,Forward
789,789,Slinky,3,19,Normal,49,50,Reverse
790,790,Normal,3,16,Normal,37,200,Forward
791,791,Normal,3,17,Normal,10,200,Forward
792,792,Ribbed,3,17,Normal,48,200,Reverse
793,793,Fuzzy,3,16,Normal,35,1000,Forward
794,794,Normal,3,16,Normal,18,200,Reverse
795,795,Normal,3,18,Normal,28,200,Forward
796,796,Normal,3,17,Normal,35,200,Reverse
797,797,Normal,3,15,Normal,8,200,Reverse
798,798,Slinky,3,15,Normal,29,50,Forward
799,799,Bold,3,14,Normal,44,200,Reverse
800,800,Normal,3,19,Normal,26,200,Reverse
801,801,Normal,3,13,Normal,9,200,Forward
802,802,Normal,3,19,Normal,22,200,Forward
803,803,Normal,3,12,Normal,45,200,Forward
804,804,Normal,3,15,HyperRainbow,0.5,200,Reverse
805,805,Slinky,3,16,Normal,27,50,Forward
806,806,Slinky,3,18,Normal,10,50,Reverse
807,807,Fuzzy,3,14,Normal,9,1000,Forward
808,808,Slinky,3,13,Normal,36,50,Reverse
809,809,Slinky,3,18,Normal,28,50,Forward
810,810,Normal,3,17,Normal,15,200,Forward
811,811,Normal,3,13,Normal,44,200,Forward
812,812,Normal,3,16,Normal,39,200,Forward
813,813,Ribbed,3,12,Normal,17,200,Reverse
814,814,Ribbed,3,16,Normal,23,200,Forward
815,815,Normal,3,16,Normal,48,200,Forward
816,816,Slinky,3,13,Normal,41,50,Forward
817,817,Normal,3,18,Normal,7,200,Reverse
818,818,Slinky,3,16,Normal,31,50,Reverse
819,819,Normal,3,13,Normal,48,200,Reverse
820,820,Fuzzy,3,12,Normal,22,1000,Reverse
821,821,Slinky,3,14,Normal,42,50,Forward
822,822,Normal,3,12,Normal,41,200,Reverse
823,823,Slinky,3,17,Normal,29,50,Reverse
824,824,Ribbed,3,16,Normal,48,200,Forward
825,825,Normal,3,16,Normal,37,200,Forward
826,826,Normal,3,18,Normal,47,200,Reverse
827,827,Ribbed,3,16,Normal,27,200,Reverse
828,828,Ribbed,3,13,Normal,37,200,Reverse
829,829,Normal,3,16,Normal,29,200,Forward
830,830,Normal,3,12,Normal,35,200,Reverse
831,831,Normal,3,16,Normal,26,200,Forward
832,832,Normal,3,13,Normal,21,200,Reverse
833,833,Fuzzy,3,18,Normal,38,1000,Forward
834,834,Fuzzy,3,19,Normal,49,1000,Forward
835,835,Normal,3,17,Normal,8,200,Reverse
836,836,Normal,3,16,Normal,34,200,Reverse
837,837,Normal,3,17,Normal,24,200,Forward
838,838,Normal,3,14,Normal,26,200,Reverse
839,839,Pipe,3,17,Normal,16,50,Forward
840,840,Fuzzy,3,16,Normal,20,1000,Reverse
841,841,Slinky,3,12,Normal,34,50,Forward
842,842,Normal,3,16,Normal,36,200,Reverse
843,843,Normal,3,14,Normal,20,200,Forward
844,844,Fuzzy,3,12,Normal,26,1000,Forward
845,845,Normal,3,16,Normal,43,200,Forward
846,846,Ribbed,3,17,Normal,38,200,Forward
847,847,Normal,3,15,Normal,24,200,Forward
848,848,Pipe,3,13,Normal,35,50,Reverse
849,849,Fuzzy,3,19,Normal,44,1000,Forward
850,850,Normal,3,13,Normal,29,200,Forward
851,851,Normal,3,19,Normal,38,200,Reverse
852,852,Normal,3,18,Normal,12,200,Reverse
853,853,Normal,3,17,Normal,6,200,Reverse
854,854,Normal,3,15,Normal,15,200,Forward
855,855,Normal,3,14,Normal,39,200,Forward
856,856,Fuzzy,3,17,Normal,42,1000,Reverse
857,857,Normal,3,19,Normal,25,200,Forward
858,858,Normal,3,12,Normal,23,200,Forward
859,859,Normal,3,17,Normal,17,200,Forward
860,860,Normal,3,17,Normal,16,200,Reverse
861,861,Ribbed,3,16,Normal,49,200,Forward
862,862,Slinky,3,12,Normal,20,50,Forward
863,863,Ribbed,3,14,Normal,8,200,Reverse
864,864,Normal,3,16,Normal,21,200,Reverse
865,865,Normal,3,15,Normal,44,200,Reverse
866,866,Normal,3,16,Normal,13,200,Reverse
867,867,Normal,3,19,Normal,40,200,Reverse
868,868,Normal,3,14,Normal,28,200,Reverse
869,869,Normal,3,12,Normal,17,200,Reverse
870,870,Slinky,3,14,Normal,26,50,Forward
871,871,Normal,3,15,Normal,29,200,Reverse
872,872,Normal,3,15,Normal,38,200,Forward
873,873,Normal,3,12,Normal,16,200,Forward
874,874,Normal,3,13,Normal,22,200,Forward
875,875,Normal,3,15,Normal,40,200,Forward
876,876,Normal,3,15,Normal,27,200,Forward
877,877,Pipe,3,12,Normal,33,50,Forward
878,878,Slinky,3,14,Normal,31,50,Forward
879,879,Normal,3,12,Normal,17,200,Forward
880,880,Normal,3,13,Normal,22,200,Reverse
881,881,Normal,3,13,Normal,29,200,Reverse
882,882,Slinky,3,14,Normal,18,50,Reverse
883,883,Normal,3,17,Normal,17,200,Forward
884,884,Normal,3,15,Normal,33,200,Forward
885,885,Normal,3,13,Normal,16,200,Forward
886,886,Fuzzy,3,14,Normal,48,1000,Forward
887,887,Normal,3,18,Normal,36,200,Reverse
888,888,Normal,3,18,Full Spectrum,14,200,Reverse
889,889,Normal,3,12,Normal,25,200,Forward
890,890,Normal,3,18,Full Spectrum,14,200,Forward
891,891,Normal,3,15,Normal,32,200,Forward
892,892,Normal,3,20,Normal,22,200,Forward
893,893,Ribbed,3,15,Normal,25,200,Forward
894,894,Normal,3,18,Normal,12,200,Reverse
895,895,Normal,3,12,Normal,8,200,Forward
896,896,Slinky,3,13,Normal,34,50,Forward
897,897,Fuzzy,3,14,Normal,32,1000,Forward
898,898,Ribbed,3,15,Normal,34,200,Forward
899,899,Slinky,3,17,Normal,20,50,Reverse
900,900,Slinky,3,18,Normal,25,50,Reverse
901,901,Normal,3,16,Normal,48,200,Forward
902,902,Normal,3,16,Normal,33,200,Forward
903,903,Normal,3,16,Normal,22,200,Reverse
904,904,Fuzzy,3,14,Normal,44,1000,Reverse
905,905,Normal,3,15,Normal,35,200,Forward
906,906,Normal,3,18,Normal,34,200,Reverse
907,907,Slinky,3,14,Normal,40,50,Reverse
908,908,Normal,3,19,Normal,17,200,Forward
909,909,Normal,3,18,Normal,35,200,Forward
910,910,Ribbed,3,13,Normal,8,200,Forward
911,911,Normal,3,17,Normal,6,200,Forward
912,912,Fuzzy,3,12,Normal,16,1000,Reverse
913,913,Ribbed,3,16,Normal,27,200,Forward
914,914,Normal,3,16,Normal,22,200,Reverse
915,915,Fuzzy,3,12,Normal,15,1000,Reverse
916,916,Normal,3,16,Normal,47,200,Forward
917,917,Slinky,3,13,Normal,22,50,Forward
918,918,Normal,3,18,Normal,39,200,Reverse
919,919,Normal,3,18,Normal,43,200,Reverse
920,920,Normal,3,13,Normal,44,200,Reverse
921,921,Normal,3,14,Normal,31,200,Forward
922,922,Normal,3,18,Normal,29,200,Reverse
923,923,Slinky,3,18,Normal,11,50,Forward
924,924,Normal,3,19,Normal,43,200,Forward
925,925,Ribbed,3,18,Normal,28,200,Reverse
926,926,Normal,3,17,Normal,7,200,Forward
927,927,Normal,3,18,HyperRainbow,0.5,200,Reverse
928,928,Slinky,3,19,Normal,7,50,Reverse
929,929,Normal,3,15,Normal,34,200,Reverse
930,930,Normal,3,19,Normal,48,200,Reverse
931,931,Ribbed,3,15,Normal,8,200,Reverse
932,932,Normal,3,16,Normal,21,200,Forward
933,933,Normal,3,15,Normal,46,200,Reverse
934,934,Slinky,3,19,Normal,47,50,Forward
935,935,Normal,3,12,Normal,21,200,Forward
936,936,Normal,3,16,Normal,47,200,Reverse
937,937,Ribbed,3,12,Normal,14,200,Forward
938,938,Normal,3,14,Normal,34,200,Reverse
939,939,Normal,3,14,Normal,40,200,Reverse
940,940,Normal,3,13,Normal,40,200,Reverse
941,941,Fuzzy,3,13,Normal,44,1000,Forward
942,942,Normal,3,14,Normal,10,200,Forward
943,943,Ribbed,3,14,Normal,9,200,Reverse
944,944,Normal,3,16,Normal,32,200,Forward
945,945,Normal,3,15,Normal,14,200,Forward
946,946,Bold,3,12,Normal,23,200,Forward
947,947,Normal,3,17,Normal,47,200,Forward
948,948,Normal,3,14,Normal,38,200,Forward
949,949,Normal,3,14,Normal,15,200,Reverse
950,950,Slinky,3,13,Normal,8,50,Reverse
951,951,Normal,3,19,Normal,9,200,Forward
952,952,Fuzzy,3,13,Normal,29,1000,Reverse
953,953,Normal,3,15,Normal,46,200,Reverse
954,954,Normal,3,16,Normal,18,200,Reverse
955,955,Normal,3,13,Normal,32,200,Forward
956,956,Normal,3,13,Normal,21,200,Reverse
957,957,Bold,3,17,Normal,8,200,Reverse
958,958,Normal,3,13,Normal,31,200,Reverse
959,959,Normal,3,18,Normal,31,200,Reverse
960,960,Normal,3,15,Normal,44,200,Reverse
961,961,Normal,3,15,Normal,46,200,Reverse
962,962,Normal,3,12,Normal,16,200,Forward
963,963,Pipe,3,18,Normal,18,50,Forward
964,964,Pipe,3,15,Normal,41,50,Reverse
965,965,Normal,3,17,Normal,21,200,Reverse
966,966,Normal,3,15,Normal,11,200,Reverse
967,967,Normal,3,16,Normal,5,200,Reverse
968,968,Normal,3,12,Normal,23,200,Reverse
969,969,Ribbed,3,16,Normal,28,200,Forward
970,970,Bold,3,13,Normal,40,200,Reverse
971,971,Fuzzy,3,13,HyperRainbow,0.5,1000,Forward
972,972,Normal,3,15,Normal,26,200,Forward
973,973,Slinky,3,18,Normal,31,50,Reverse
974,974,Normal,3,14,Normal,5,200,Reverse
975,975,Ribbed,3,14,Normal,43,200,Reverse
976,976,Bold,3,16,Normal,27,200,Reverse
977,977,Normal,3,13,Normal,33,200,Forward
978,978,Fuzzy,3,16,Normal,49,1000,Forward
979,979,Fuzzy,3,18,Normal,28,1000,Reverse
980,980,Ribbed,3,17,Normal,10,200,Forward
981,981,Normal,3,19,Normal,29,200,Reverse
982,982,Normal,3,19,Normal,39,200,Reverse
983,983,Normal,3,12,Normal,34,200,Reverse
984,984,Fuzzy,3,14,Normal,11,1000,Reverse
985,985,Normal,3,17,Normal,11,200,Reverse
986,986,Fuzzy,3,19,Normal,6,1000,Forward
987,987,Normal,3,13,Normal,8,200,Reverse
988,988,Normal,3,14,Normal,6,200,Reverse
989,989,Normal,3,16,Normal,38,200,Forward
990,990,Ribbed,3,19,Normal,46,200,Forward
991,991,Normal,3,17,Normal,39,200,Reverse
992,992,Normal,3,13,Normal,17,200,Reverse
993,993,Normal,4,12,Normal,19,200,Reverse
994,994,Normal,4,13,Normal,43,200,Reverse
995,995,Normal,3,19,Normal,17,200,Forward
996,996,Slinky,3,13,Normal,36,50,Reverse
997,997,Bold,3,16,Normal,42,200,Forward
998,998,Fuzzy,3,19,Normal,6,1000,Reverse
999,999,Normal,3,13,Normal,8,200,Forward
1000,1000,Slinky,3,16,Normal,31,50,Reverse
1001,1001,Slinky,3,14,Normal,18,50,Reverse
1002,1002,Ribbed,3,13,Normal,13,200,Forward
1003,1003,Slinky,3,17,Normal,48,50,Reverse
1004,1004,Fuzzy,3,15,Normal,50,1000,Reverse
1005,1005,Normal,3,19,Normal,49,200,Forward
1006,1006,Normal,3,16,Normal,20,200,Reverse
1007,1007,Slinky,3,18,Normal,47,50,Forward
1008,1008,Fuzzy,3,14,Normal,45,1000,Forward
1009,1009,Slinky,3,13,Normal,6,50,Reverse
1010,1010,Normal,3,14,Normal,36,200,Forward
1011,1011,Normal,3,14,Normal,47,200,Reverse
1012,1012,Ribbed,3,17,Normal,47,200,Forward
1013,1013,Fuzzy,3,12,Normal,22,1000,Reverse
1014,1014,Normal,3,18,Normal,28,200,Forward
1015,1015,Normal,3,15,Normal,24,200,Reverse
1016,1016,Normal,3,14,Normal,36,200,Reverse
1017,1017,Normal,3,17,Normal,9,200,Forward
1018,1018,Normal,3,14,Normal,34,200,Reverse
1019,1019,Ribbed,3,14,Normal,41,200,Forward
1020,1020,Slinky,3,14,Normal,14,50,Reverse
1021,1021,Normal,3,14,Normal,8,200,Reverse
1022,1022,Normal,3,14,Normal,33,200,Reverse
1023,1023,Normal,3,16,Normal,47,200,Reverse
1024,1024,Slinky,3,14,Normal,39,50,Reverse
1025,1025,Normal,3,12,Normal,8,200,Reverse
1026,1026,Bold,3,16,Normal,39,200,Forward
1027,1027,Normal,3,15,Normal,8,200,Reverse
1028,1028,Normal,3,19,Normal,21,200,Forward
1029,1029,Ribbed,3,12,Normal,45,200,Reverse
1030,1030,Normal,3,13,Normal,18,200,Forward
1031,1031,Normal,3,13,Normal,43,200,Reverse
1032,1032,Normal,3,20,Normal,31,200,Forward
1033,1033,Normal,3,18,Normal,5,200,Forward
1034,1034,Fuzzy,3,17,Normal,14,1000,Forward
1035,1035,Normal,3,14,Normal,22,200,Reverse
1036,1036,Normal,3,14,Normal,43,200,Forward
1037,1037,Normal,3,13,Normal,9,200,Reverse
1038,1038,Normal,3,15,Normal,10,200,Reverse
1039,1039,Slinky,3,18,Normal,47,50,Reverse
1040,1040,Normal,3,19,Full Spectrum,15,200,Forward
1041,1041,Ribbed,3,12,Normal,10,200,Reverse
1042,1042,Normal,3,12,Normal,12,200,Forward
1043,1043,Bold,3,18,Normal,34,200,Reverse
1044,1044,Normal,3,16,Normal,40,200,Forward
1045,1045,Normal,3,13,Normal,43,200,Reverse
1046,1046,Normal,3,12,Normal,44,200,Forward
1047,1047,Pipe,3,12,Normal,19,50,Forward
1048,1048,Normal,3,16,Normal,48,200,Reverse
1049,1049,Normal,3,18,Normal,9,200,Reverse
1050,1050,Slinky,3,13,Normal,38,50,Forward
1051,1051,Slinky,3,17,Normal,42,50,Reverse
1052,1052,Normal,3,12,Normal,47,200,Reverse
1053,1053,Normal,3,17,Normal,24,200,Forward
1054,1054,Normal,3,13,Normal,20,200,Forward
1055,1055,Normal,3,14,Normal,18,200,Reverse
1056,1056,Normal,3,12,Normal,37,200,Reverse
1057,1057,Normal,3,16,Normal,26,200,Forward
1058,1058,Slinky,3,16,Normal,19,50,Reverse
1059,1059,Normal,3,13,Normal,17,200,Forward
1060,1060,Bold,3,15,Normal,7,200,Forward
1061,1061,Fuzzy,3,17,Normal,32,1000,Forward
1062,1062,Normal,3,16,Normal,25,200,Forward
1063,1063,Normal,3,12,Normal,26,200,Forward
1064,1064,Normal,3,15,Normal,29,200,Reverse
1065,1065,Normal,3,19,Normal,10,200,Reverse
1066,1066,Fuzzy,3,12,Normal,41,1000,Reverse
1067,1067,Bold,3,16,Normal,12,200,Forward
1068,1068,Normal,3,16,Normal,14,200,Reverse
1069,1069,Normal,3,15,Normal,46,200,Forward
1070,1070,Fuzzy,3,15,Normal,37,1000,Reverse
1071,1071,Normal,3,12,Normal,23,200,Forward
1072,1072,Slinky,3,13,Normal,18,50,Reverse
1073,1073,Fuzzy,3,18,Normal,24,1000,Forward
1074,1074,Normal,3,15,Normal,33,200,Forward
1075,1075,Slinky,3,19,Normal,12,50,Reverse
1076,1076,Bold,3,13,Normal,6,200,Reverse
